0.000000000000000000e+00
0.000000000000000000e+00
-1.224387980676816667e+01
2.726558119891647536e+00
7.195832554834686867e+00
3.593294326469581801e+00
4.153751301627853110e+00
-7.080750503893624703e-01
5.851166260827357135e+00
1.881440796247594527e+00
1.002090600666651454e+00
-3.449293562457074636e+00
3.600201991634103482e+00
2.619264788145531320e+00
5.270769829088665759e+00
1.540572150939548468e+00
8.868091139725899907e-01
9.798544537401600252e+00
7.952119843288866008e+00
4.513259005410045432e+00
1.023254030269721326e+01
1.089734948758708200e+01
8.743759023283104170e+00
4.356045608073278785e+00
1.093791341984208465e+00
-6.082787308483788014e-01
8.855880320847969500e+00
5.203968541800751524e+00
4.510692154574543977e+00
-5.493247745524227454e+00
7.342005841358295593e-02
-7.826616511851917091e-01
-2.146000216482814249e+00
4.379498937851003859e+00
5.036347249603334575e-01
-5.904283143235641518e+00
3.909972002996805251e+00
1.848874214436321495e+00
-1.872693869194221872e+00
6.884448061913530204e+00
7.570753246389076985e-01
-4.177393753438304103e+00
7.809768509344103826e+00
5.652125362250085772e+00
-4.715957629427004055e-02
9.888882114044629246e-01
3.690588265784742639e+00
4.423531096389987649e-01
-2.169788440911879057e+00
1.029840397577702760e+01
-1.806698968773972958e+00
2.763194097423832041e+00
-2.224122823701905283e+00
-6.560122032179254159e-01
6.586100366169310938e+00
5.463914959474827526e+00
6.274584780460789268e+00
2.026074351414907770e+00
-6.146011111588864040e+00
4.473775126677963954e+00
2.226215295528671589e+00
1.003636527497313580e+00
7.518739790141272472e+00
-3.432533405118571856e+00
2.667155364380671134e-01
-8.535490021315395026e-01
-1.935027971341599429e+00
-6.167472491977992632e+00
4.562427276683948207e+00
1.010063667457214720e+01
-2.810590791511858644e+00
3.912168277616735246e+00
8.537586975686874524e+00
-4.858253320097034589e+00
-5.901759437508244943e+00
9.325867087373085340e-01
5.697903341534434674e+00
4.808652137689293227e+00
1.397689488338050567e-01
1.802507016953015295e+00
-1.707096439883326556e-03
9.804243241500721240e+00
4.768780944164392466e+00
3.079800295643657648e+00
-8.961001305098847070e+00
-9.615017445932261264e-02
-7.644256776024045408e-01
-3.876666185494065608e+00
-2.868210054520254459e+00
-2.249044772081717625e+01
-5.423444070510641701e+00
-1.361347463446621830e+01
-5.018277481184862943e+00
-3.409362832938688470e+00
-7.187793866440292945e-01
-1.067720268385484950e+00
-1.469926951754425115e+00
-1.015643595264898735e+01
-6.631436858269759149e+00
-8.177883366388016384e+00
